Using TensorFlow backend.
2018-07-19 14:02:10.673107: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:02:11.196206: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:05:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.438879: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 1 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:06:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.710433: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 2 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0d:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.964639: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 3 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0e:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.977822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0, 1, 2, 3
2018-07-19 14:02:17.178073: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-19 14:02:17.178522: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 1 2 3 
2018-07-19 14:02:17.178540: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N Y Y Y 
2018-07-19 14:02:17.178546: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 1:   Y N Y Y 
2018-07-19 14:02:17.178551: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 2:   Y Y N Y 
2018-07-19 14:02:17.178556: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 3:   Y Y Y N 
2018-07-19 14:02:17.180813: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15135 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:05:00.0, compute capability: 6.0)
2018-07-19 14:02:17.364214: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 15135 MB memory) -> physical GPU (device: 1, name: Tesla P100-PCIE-16GB, pci bus id: 0000:06:00.0, compute capability: 6.0)
2018-07-19 14:02:17.548174: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:2 with 15135 MB memory) -> physical GPU (device: 2, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0d:00.0, compute capability: 6.0)
2018-07-19 14:02:17.731979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:3 with 15135 MB memory) -> physical GPU (device: 3, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0e:00.0, compute capability: 6.0)
/home/rice/jmc32/DNN_for_Pt_Assignment-master/DNN_Hyperparameters/testingsavedmodels.py:124: UserWarning: The `nb_epoch` argument in `fit` has been renamed `epochs`.
124982/990000 [==>...........................] - ETA: 11s - loss: 0.0737 - acc: 0.9649
130416/990000 [==>...........................] - ETA: 11s - loss: 0.0737 - acc: 0.9649
135850/990000 [===>..........................] - ETA: 11s - loss: 0.0738 - acc: 0.9648
141284/990000 [===>..........................] - ETA: 11s - loss: 0.0739 - acc: 0.9648
146718/990000 [===>..........................] - ETA: 11s - loss: 0.0739 - acc: 0.9649
152152/990000 [===>..........................] - ETA: 11s - loss: 0.0738 - acc: 0.9649
157586/990000 [===>..........................] - ETA: 11s - loss: 0.0737 - acc: 0.9650
163020/990000 [===>..........................] - ETA: 11s - loss: 0.0737 - acc: 0.9649
168454/990000 [====>.........................] - ETA: 11s - loss: 0.0737 - acc: 0.9650
173888/990000 [====>.........................] - ETA: 11s - loss: 0.0739 - acc: 0.9649
179322/990000 [====>.........................] - ETA: 10s - loss: 0.0741 - acc: 0.9647
184756/990000 [====>.........................] - ETA: 10s - loss: 0.0741 - acc: 0.9647
190190/990000 [====>.........................] - ETA: 10s - loss: 0.0744 - acc: 0.9647
195624/990000 [====>.........................] - ETA: 10s - loss: 0.0743 - acc: 0.9647
201058/990000 [=====>........................] - ETA: 10s - loss: 0.0743 - acc: 0.9647
206492/990000 [=====>........................] - ETA: 10s - loss: 0.0742 - acc: 0.9648
211926/990000 [=====>........................] - ETA: 10s - loss: 0.0742 - acc: 0.9648
217360/990000 [=====>........................] - ETA: 10s - loss: 0.0743 - acc: 0.9648
222794/990000 [=====>........................] - ETA: 10s - loss: 0.0745 - acc: 0.9647
228228/990000 [=====>........................] - ETA: 10s - loss: 0.0743 - acc: 0.9647
233662/990000 [======>.......................] - ETA: 10s - loss: 0.0743 - acc: 0.9648
239096/990000 [======>.......................] - ETA: 10s - loss: 0.0744 - acc: 0.9647
244530/990000 [======>.......................] - ETA: 10s - loss: 0.0744 - acc: 0.9647
249964/990000 [======>.......................] - ETA: 9s - loss: 0.0745 - acc: 0.9647 
255398/990000 [======>.......................] - ETA: 9s - loss: 0.0745 - acc: 0.9647
260832/990000 [======>.......................] - ETA: 9s - loss: 0.0743 - acc: 0.9649
266266/990000 [=======>......................] - ETA: 9s - loss: 0.0742 - acc: 0.9649
271700/990000 [=======>......................] - ETA: 9s - loss: 0.0741 - acc: 0.9649
277134/990000 [=======>......................] - ETA: 9s - loss: 0.0741 - acc: 0.9650
282568/990000 [=======>......................] - ETA: 9s - loss: 0.0742 - acc: 0.9650
288002/990000 [=======>......................] - ETA: 9s - loss: 0.0742 - acc: 0.9649
293436/990000 [=======>......................] - ETA: 9s - loss: 0.0742 - acc: 0.9649
298870/990000 [========>.....................] - ETA: 9s - loss: 0.0743 - acc: 0.9649
304304/990000 [========>.....................] - ETA: 9s - loss: 0.0744 - acc: 0.9649
309738/990000 [========>.....................] - ETA: 9s - loss: 0.0744 - acc: 0.9648
315172/990000 [========>.....................] - ETA: 9s - loss: 0.0744 - acc: 0.9649
320606/990000 [========>.....................] - ETA: 8s - loss: 0.0743 - acc: 0.9650
326040/990000 [========>.....................] - ETA: 8s - loss: 0.0743 - acc: 0.9650
331474/990000 [=========>....................] - ETA: 8s - loss: 0.0743 - acc: 0.9650
336908/990000 [=========>....................] - ETA: 8s - loss: 0.0745 - acc: 0.9649
342342/990000 [=========>....................] - ETA: 8s - loss: 0.0745 - acc: 0.9649
347776/990000 [=========>....................] - ETA: 8s - loss: 0.0745 - acc: 0.9649
353210/990000 [=========>....................] - ETA: 8s - loss: 0.0745 - acc: 0.9648
358644/990000 [=========>....................] - ETA: 8s - loss: 0.0746 - acc: 0.9648
364078/990000 [==========>...................] - ETA: 8s - loss: 0.0745 - acc: 0.9648
369512/990000 [==========>...................] - ETA: 8s - loss: 0.0745 - acc: 0.9648
374946/990000 [==========>...................] - ETA: 8s - loss: 0.0745 - acc: 0.9649
380380/990000 [==========>...................] - ETA: 8s - loss: 0.0745 - acc: 0.9649
385814/990000 [==========>...................] - ETA: 8s - loss: 0.0745 - acc: 0.9649
391248/990000 [==========>...................] - ETA: 8s - loss: 0.0745 - acc: 0.9649
396682/990000 [===========>..................] - ETA: 7s - loss: 0.0745 - acc: 0.9649
402116/990000 [===========>..................] - ETA: 7s - loss: 0.0744 - acc: 0.9649
407550/990000 [===========>..................] - ETA: 7s - loss: 0.0744 - acc: 0.9649
412984/990000 [===========>..................] - ETA: 7s - loss: 0.0743 - acc: 0.9650
418418/990000 [===========>..................] - ETA: 7s - loss: 0.0742 - acc: 0.9650
423852/990000 [===========>..................] - ETA: 7s - loss: 0.0743 - acc: 0.9650
429286/990000 [============>.................] - ETA: 7s - loss: 0.0743 - acc: 0.9650
434720/990000 [============>.................] - ETA: 7s - loss: 0.0742 - acc: 0.9650
440154/990000 [============>.................] - ETA: 7s - loss: 0.0742 - acc: 0.9650
445588/990000 [============>.................] - ETA: 7s - loss: 0.0742 - acc: 0.9649
451022/990000 [============>.................] - ETA: 7s - loss: 0.0741 - acc: 0.9650
456456/990000 [============>.................] - ETA: 7s - loss: 0.0741 - acc: 0.9650
461890/990000 [============>.................] - ETA: 7s - loss: 0.0741 - acc: 0.9650
467324/990000 [=============>................] - ETA: 7s - loss: 0.0740 - acc: 0.9650
472758/990000 [=============>................] - ETA: 6s - loss: 0.0739 - acc: 0.9651
478192/990000 [=============>................] - ETA: 6s - loss: 0.0739 - acc: 0.9651
483626/990000 [=============>................] - ETA: 6s - loss: 0.0740 - acc: 0.9651
489060/990000 [=============>................] - ETA: 6s - loss: 0.0741 - acc: 0.9650
494494/990000 [=============>................] - ETA: 6s - loss: 0.0741 - acc: 0.9650
499928/990000 [==============>...............] - ETA: 6s - loss: 0.0741 - acc: 0.9650
505362/990000 [==============>...............] - ETA: 6s - loss: 0.0741 - acc: 0.9650
510796/990000 [==============>...............] - ETA: 6s - loss: 0.0741 - acc: 0.9650
516230/990000 [==============>...............] - ETA: 6s - loss: 0.0742 - acc: 0.9649
521664/990000 [==============>...............] - ETA: 6s - loss: 0.0743 - acc: 0.9649
527098/990000 [==============>...............] - ETA: 6s - loss: 0.0742 - acc: 0.9649
532532/990000 [===============>..............] - ETA: 6s - loss: 0.0742 - acc: 0.9650
537966/990000 [===============>..............] - ETA: 6s - loss: 0.0742 - acc: 0.9649
543400/990000 [===============>..............] - ETA: 5s - loss: 0.0742 - acc: 0.9649
548834/990000 [===============>..............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
554268/990000 [===============>..............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
559702/990000 [===============>..............] - ETA: 5s - loss: 0.0744 - acc: 0.9649
565136/990000 [================>.............] - ETA: 5s - loss: 0.0744 - acc: 0.9649
570570/990000 [================>.............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
576004/990000 [================>.............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
581438/990000 [================>.............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
586872/990000 [================>.............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
592306/990000 [================>.............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
597740/990000 [=================>............] - ETA: 5s - loss: 0.0742 - acc: 0.9649
603174/990000 [=================>............] - ETA: 5s - loss: 0.0743 - acc: 0.9649
608608/990000 [=================>............] - ETA: 5s - loss: 0.0742 - acc: 0.9649
614042/990000 [=================>............] - ETA: 5s - loss: 0.0742 - acc: 0.9649
619476/990000 [=================>............] - ETA: 4s - loss: 0.0742 - acc: 0.9649
624910/990000 [=================>............] - ETA: 4s - loss: 0.0741 - acc: 0.9649
630344/990000 [==================>...........] - ETA: 4s - loss: 0.0741 - acc: 0.9650
635778/990000 [==================>...........] - ETA: 4s - loss: 0.0742 - acc: 0.9649
641212/990000 [==================>...........] - ETA: 4s - loss: 0.0743 - acc: 0.9649
646646/990000 [==================>...........] - ETA: 4s - loss: 0.0743 - acc: 0.9648
652080/990000 [==================>...........] - ETA: 4s - loss: 0.0743 - acc: 0.9648
657514/990000 [==================>...........] - ETA: 4s - loss: 0.0743 - acc: 0.9648
662948/990000 [===================>..........] - ETA: 4s - loss: 0.0743 - acc: 0.9648
668382/990000 [===================>..........] - ETA: 4s - loss: 0.0743 - acc: 0.9648
673816/990000 [===================>..........] - ETA: 4s - loss: 0.0743 - acc: 0.9649
679250/990000 [===================>..........] - ETA: 4s - loss: 0.0742 - acc: 0.9649
684684/990000 [===================>..........] - ETA: 4s - loss: 0.0742 - acc: 0.9649
690118/990000 [===================>..........] - ETA: 4s - loss: 0.0743 - acc: 0.9649
695552/990000 [====================>.........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
700986/990000 [====================>.........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
706420/990000 [====================>.........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
711854/990000 [====================>.........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
717288/990000 [====================>.........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
722722/990000 [====================>.........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
728156/990000 [=====================>........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
733590/990000 [=====================>........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
739024/990000 [=====================>........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
744458/990000 [=====================>........] - ETA: 3s - loss: 0.0743 - acc: 0.9649
749892/990000 [=====================>........] - ETA: 3s - loss: 0.0742 - acc: 0.9649
755326/990000 [=====================>........] - ETA: 3s - loss: 0.0742 - acc: 0.9650
760760/990000 [======================>.......] - ETA: 3s - loss: 0.0742 - acc: 0.9650
766194/990000 [======================>.......] - ETA: 3s - loss: 0.0742 - acc: 0.9650
771628/990000 [======================>.......] - ETA: 2s - loss: 0.0742 - acc: 0.9650
777062/990000 [======================>.......] - ETA: 2s - loss: 0.0742 - acc: 0.9650
782496/990000 [======================>.......] - ETA: 2s - loss: 0.0742 - acc: 0.9650
787930/990000 [======================>.......] - ETA: 2s - loss: 0.0742 - acc: 0.9650
793364/990000 [=======================>......] - ETA: 2s - loss: 0.0742 - acc: 0.9650
798798/990000 [=======================>......] - ETA: 2s - loss: 0.0743 - acc: 0.9650
804232/990000 [=======================>......] - ETA: 2s - loss: 0.0743 - acc: 0.9650
809666/990000 [=======================>......] - ETA: 2s - loss: 0.0743 - acc: 0.9650
815100/990000 [=======================>......] - ETA: 2s - loss: 0.0743 - acc: 0.9650
820534/990000 [=======================>......] - ETA: 2s - loss: 0.0743 - acc: 0.9650
825968/990000 [========================>.....] - ETA: 2s - loss: 0.0743 - acc: 0.9650
831402/990000 [========================>.....] - ETA: 2s - loss: 0.0743 - acc: 0.9649
836836/990000 [========================>.....] - ETA: 2s - loss: 0.0743 - acc: 0.9650
842270/990000 [========================>.....] - ETA: 1s - loss: 0.0743 - acc: 0.9650
847704/990000 [========================>.....] - ETA: 1s - loss: 0.0743 - acc: 0.9650
853138/990000 [========================>.....] - ETA: 1s - loss: 0.0743 - acc: 0.9650
858572/990000 [=========================>....] - ETA: 1s - loss: 0.0743 - acc: 0.9650
864006/990000 [=========================>....] - ETA: 1s - loss: 0.0743 - acc: 0.9650
869440/990000 [=========================>....] - ETA: 1s - loss: 0.0742 - acc: 0.9650
874874/990000 [=========================>....] - ETA: 1s - loss: 0.0743 - acc: 0.9650
880308/990000 [=========================>....] - ETA: 1s - loss: 0.0743 - acc: 0.9649
885742/990000 [=========================>....] - ETA: 1s - loss: 0.0744 - acc: 0.9649
891176/990000 [==========================>...] - ETA: 1s - loss: 0.0743 - acc: 0.9649
896610/990000 [==========================>...] - ETA: 1s - loss: 0.0743 - acc: 0.9649
902044/990000 [==========================>...] - ETA: 1s - loss: 0.0743 - acc: 0.9649
907478/990000 [==========================>...] - ETA: 1s - loss: 0.0743 - acc: 0.9649
912912/990000 [==========================>...] - ETA: 1s - loss: 0.0744 - acc: 0.9649
918346/990000 [==========================>...] - ETA: 0s - loss: 0.0744 - acc: 0.9649
923780/990000 [==========================>...] - ETA: 0s - loss: 0.0744 - acc: 0.9649
929214/990000 [===========================>..] - ETA: 0s - loss: 0.0743 - acc: 0.9649
934648/990000 [===========================>..] - ETA: 0s - loss: 0.0743 - acc: 0.9650
940082/990000 [===========================>..] - ETA: 0s - loss: 0.0742 - acc: 0.9650
945516/990000 [===========================>..] - ETA: 0s - loss: 0.0743 - acc: 0.9649
950950/990000 [===========================>..] - ETA: 0s - loss: 0.0743 - acc: 0.9649
956384/990000 [===========================>..] - ETA: 0s - loss: 0.0743 - acc: 0.9649
961818/990000 [============================>.] - ETA: 0s - loss: 0.0743 - acc: 0.9649
967252/990000 [============================>.] - ETA: 0s - loss: 0.0743 - acc: 0.9649
972686/990000 [============================>.] - ETA: 0s - loss: 0.0743 - acc: 0.9649
978120/990000 [============================>.] - ETA: 0s - loss: 0.0743 - acc: 0.9649
983554/990000 [============================>.] - ETA: 0s - loss: 0.0743 - acc: 0.9649
988988/990000 [============================>.] - ETA: 0s - loss: 0.0743 - acc: 0.9649
990000/990000 [==============================] - 13s 13us/step - loss: 0.0743 - acc: 0.9649
Epoch 136/168

  5434/990000 [..............................] - ETA: 17s - loss: 0.0707 - acc: 0.9672
 10868/990000 [..............................] - ETA: 15s - loss: 0.0732 - acc: 0.9662
 16302/990000 [..............................] - ETA: 14s - loss: 0.0728 - acc: 0.9657
 21736/990000 [..............................] - ETA: 14s - loss: 0.0746 - acc: 0.9654
 27170/990000 [..............................] - ETA: 13s - loss: 0.0733 - acc: 0.9656
 32604/990000 [..............................] - ETA: 13s - loss: 0.0736 - acc: 0.9651
 38038/990000 [>.............................] - ETA: 13s - loss: 0.0743 - acc: 0.9650
 43472/990000 [>.............................] - ETA: 13s - loss: 0.0736 - acc: 0.9654
 48906/990000 [>.............................] - ETA: 13s - loss: 0.0730 - acc: 0.9658
 54340/990000 [>.............................] - ETA: 12s - loss: 0.0728 - acc: 0.9658
 59774/990000 [>.............................] - ETA: 12s - loss: 0.0728 - acc: 0.9659
 65208/990000 [>.............................] - ETA: 12s - loss: 0.0735 - acc: 0.9655
 70642/990000 [=>............................] - ETA: 12s - loss: 0.0741 - acc: 0.9651
 76076/990000 [=>............................] - ETA: 12s - loss: 0.0743 - acc: 0.9648
 81510/990000 [=>............................] - ETA: 12s - loss: 0.0737 - acc: 0.9653
 86944/990000 [=>............................] - ETA: 12s - loss: 0.0735 - acc: 0.9651
 92378/990000 [=>............................] - ETA: 12s - loss: 0.0733 - acc: 0.9650
 97812/990000 [=>............................] - ETA: 12s - loss: 0.0735 - acc: 0.9648
103246/990000 [==>...........................] - ETA: 12s - loss: 0.0738 - acc: 0.9648
108680/990000 [==>...........................] - ETA: 11s - loss: 0.0736 - acc: 0.9648
114114/990000 [==>...........................] - ETA: 11s - loss: 0.0737 - acc: 0.9647
119548/990000 [==>...........................] - ETA: 11s - loss: 0.0738 - acc: 0.9647
124982/990000 [==>...........................] - ETA: 11s - loss: 0.0738 - acc: 0.9647
130416/990000 [==>...........................] - ETA: 11s - loss: 0.0737 - acc: 0.9647
135850/990000 [===>..........................] - ETA: 11s - loss: 0.0736 - acc: 0.9648
141284/990000 [===>..........................] - ETA: 11s - loss: 0.0733 - acc: 0.9649
146718/990000 [===>..........................] - ETA: 11s - loss: 0.0731 - acc: 0.9649
152152/990000 [===>..........................] - ETA: 11s - loss: 0.0732 - acc: 0.9648
157586/990000 [===>..........................] - ETA: 11s - loss: 0.0732 - acc: 0.9648
163020/990000 [===>..........................] - ETA: 11s - loss: 0.0730 - acc: 0.9650
168454/990000 [====>.........................] - ETA: 11s - loss: 0.0730 - acc: 0.9650
173888/990000 [====>.........................] - ETA: 11s - loss: 0.0726 - acc: 0.9652
179322/990000 [====>.........................] - ETA: 10s - loss: 0.0725 - acc: 0.9653
184756/990000 [====>.........................] - ETA: 10s - loss: 0.0724 - acc: 0.9653
190190/990000 [====>.........................] - ETA: 10s - loss: 0.0722 - acc: 0.9654
195624/990000 [====>.........................] - ETA: 10s - loss: 0.0722 - acc: 0.9654
201058/990000 [=====>........................] - ETA: 10s - loss: 0.0720 - acc: 0.9655
206492/990000 [=====>........................] - ETA: 10s - loss: 0.0721 - acc: 0.9655
211926/990000 [=====>........................] - ETA: 10s - loss: 0.0720 - acc: 0.9655
217360/990000 [=====>........................] - ETA: 10s - loss: 0.0720 - acc: 0.9655
222794/990000 [=====>........................] - ETA: 10s - loss: 0.0719 - acc: 0.9655
228228/990000 [=====>........................] - ETA: 10s - loss: 0.0718 - acc: 0.9656
233662/990000 [======>.......................] - ETA: 10s - loss: 0.0718 - acc: 0.9656
239096/990000 [======>.......................] - ETA: 10s - loss: 0.0717 - acc: 0.9656
244530/990000 [======>.......................] - ETA: 10s - loss: 0.0718 - acc: 0.9657
249964/990000 [======>.......................] - ETA: 9s - loss: 0.0719 - acc: 0.9656 
255398/990000 [======>.......................] - ETA: 9s - loss: 0.0719 - acc: 0.9656
260832/990000 [======>.......................] - ETA: 9s - loss: 0.0719 - acc: 0.9655
266266/990000 [=======>......................] - ETA: 9s - loss: 0.0720 - acc: 0.9655
271700/990000 [=======>......................] - ETA: 9s - loss: 0.0720 - acc: 0.9655
277134/990000 [=======>......................] - ETA: 9s - loss: 0.0719 - acc: 0.9656
282568/990000 [=======>......................] - ETA: 9s - loss: 0.0719 - acc: 0.9656
288002/990000 [=======>......................] - ETA: 9s - loss: 0.0720 - acc: 0.9656
293436/990000 [=======>......................] - ETA: 9s - loss: 0.0720 - acc: 0.9656
298870/990000 [========>.....................] - ETA: 9s - loss: 0.0720 - acc: 0.9656
304304/990000 [========>.....................] - ETA: 9s - loss: 0.0720 - acc: 0.9656
309738/990000 [========>.....................] - ETA: 9s - loss: 0.0720 - acc: 0.9657
315172/990000 [========>.....................] - ETA: 9s - loss: 0.0719 - acc: 0.9657
320606/990000 [========>.....................] - ETA: 9s - loss: 0.0720 - acc: 0.9657
326040/990000 [========>.....................] - ETA: 8s - loss: 0.0721 - acc: 0.9658
331474/990000 [=========>....................] - ETA: 8s - loss: 0.0721 - acc: 0.9658
336908/990000 [=========>....................] - ETA: 8s - loss: 0.0721 - acc: 0.9658
342342/990000 [=========>....................] - ETA: 8s - loss: 0.0723 - acc: 0.9657
347776/990000 [=========>....................] - ETA: 8s - loss: 0.0722 - acc: 0.9658
353210/990000 [=========>....................] - ETA: 8s - loss: 0.0722 - acc: 0.9658
358644/990000 [=========>....................] - ETA: 8s - loss: 0.0721 - acc: 0.9658
364078/990000 [==========>...................] - ETA: 8s - loss: 0.0722 - acc: 0.9658
369512/990000 [==========>...................] - ETA: 8s - loss: 0.0722 - acc: 0.9658
374946/990000 [==========>...................] - ETA: 8s - loss: 0.0722 - acc: 0.9658
380380/990000 [==========>...................] - ETA: 8s - loss: 0.0722 - acc: 0.9658
385814/990000 [==========>...................] - ETA: 8s - loss: 0.0721 - acc: 0.9658
391248/990000 [==========>...................] - ETA: 8s - loss: 0.0721 - acc: 0.9658
396682/990000 [===========>..................] - ETA: 7s - loss: 0.0721 - acc: 0.9658
402116/990000 [===========>..................] - ETA: 7s - loss: 0.0722 - acc: 0.9658
407550/990000 [===========>..................] - ETA: 7s - loss: 0.0723 - acc: 0.9658
412984/990000 [===========>..................] - ETA: 7s - loss: 0.0723 - acc: 0.9657
418418/990000 [===========>..................] - ETA: 7s - loss: 0.0724 - acc: 0.9657
423852/990000 [===========>..................] - ETA: 7s - loss: 0.0725 - acc: 0.9656
429286/990000 [============>.................] - ETA: 7s - loss: 0.0725 - acc: 0.9656
434720/990000 [============>.................] - ETA: 7s - loss: 0.0726 - acc: 0.9656
440154/990000 [============>.................] - ETA: 7s - loss: 0.0727 - acc: 0.9655
445588/990000 [============>.................] - ETA: 7s - loss: 0.0727 - acc: 0.9655
451022/990000 [============>.................] - ETA: 7s - loss: 0.0727 - acc: 0.9655
456456/990000 [============>.................] - ETA: 7s - loss: 0.0726 - acc: 0.9656
461890/990000 [============>.................] - ETA: 7s - loss: 0.0727 - acc: 0.9655
467324/990000 [=============>................] - ETA: 7s - loss: 0.0727 - acc: 0.9655
472758/990000 [=============>................] - ETA: 6s - loss: 0.0728 - acc: 0.9655
478192/990000 [=============>................] - ETA: 6s - loss: 0.0727 - acc: 0.9655
483626/990000 [=============>................] - ETA: 6s - loss: 0.0727 - acc: 0.9655
489060/990000 [=============>................] - ETA: 6s - loss: 0.0727 - acc: 0.9655
494494/990000 [=============>................] - ETA: 6s - loss: 0.0727 - acc: 0.9655
499928/990000 [==============>...............] - ETA: 6s - loss: 0.0728 - acc: 0.9655
505362/990000 [==============>...............] - ETA: 6s - loss: 0.0728 - acc: 0.9655
510796/990000 [==============>...............] - ETA: 6s - loss: 0.0729 - acc: 0.9654
516230/990000 [==============>...............] - ETA: 6s - loss: 0.0729 - acc: 0.9654
521664/990000 [==============>...............] - ETA: 6s - loss: 0.0729 - acc: 0.9654
527098/990000 [==============>...............] - ETA: 6s - loss: 0.0730 - acc: 0.9653
532532/990000 [===============>..............] - ETA: 6s - loss: 0.0730 - acc: 0.9654
537966/990000 [===============>..............] - ETA: 6s - loss: 0.0730 - acc: 0.9654
543400/990000 [===============>..............] - ETA: 5s - loss: 0.0729 - acc: 0.9654
548834/990000 [===============>..............] - ETA: 5s - loss: 0.0729 - acc: 0.9654
554268/990000 [===============>..............] - ETA: 5s - loss: 0.0729 - acc: 0.9654
559702/990000 [===============>..............] - ETA: 5s - loss: 0.0729 - acc: 0.9654
565136/990000 [================>.............] - ETA: 5s - loss: 0.0729 - acc: 0.9654
570570/990000 [================>.............] - ETA: 5s - loss: 0.0729 - acc: 0.9654
576004/990000 [================>.............] - ETA: 5s - loss: 0.0730 - acc: 0.9654
581438/990000 [================>.............] - ETA: 5s - loss: 0.0729 - acc: 0.9654
586872/990000 [================>.............] - ETA: 5s - loss: 0.0730 - acc: 0.9653
592306/990000 [================>.............] - ETA: 5s - loss: 0.0730 - acc: 0.9653
597740/990000 [=================>............] - ETA: 5s - loss: 0.0730 - acc: 0.9653
603174/990000 [=================>............] - ETA: 5s - loss: 0.0731 - acc: 0.9653
608608/990000 [=================>............] - ETA: 5s - loss: 0.0731 - acc: 0.9652
614042/990000 [=================>............] - ETA: 5s - loss: 0.0731 - acc: 0.9652
619476/990000 [=================>............] - ETA: 4s - loss: 0.0732 - acc: 0.9652
624910/990000 [=================>............] - ETA: 4s - loss: 0.0732 - acc: 0.9652
630344/990000 [==================>...........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
635778/990000 [==================>...........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
641212/990000 [==================>...........] - ETA: 4s - loss: 0.0732 - acc: 0.9652
646646/990000 [==================>...........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
652080/990000 [==================>...........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
657514/990000 [==================>...........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
662948/990000 [===================>..........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
668382/990000 [===================>..........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
673816/990000 [===================>..........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
679250/990000 [===================>..........] - ETA: 4s - loss: 0.0733 - acc: 0.9652
684684/990000 [===================>..........] - ETA: 4s - loss: 0.0734 - acc: 0.9652
690118/990000 [===================>..........] - ETA: 4s - loss: 0.0734 - acc: 0.9651
695552/990000 [====================>.........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
700986/990000 [====================>.........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
706420/990000 [====================>.........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
711854/990000 [====================>.........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
717288/990000 [====================>.........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
722722/990000 [====================>.........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
728156/990000 [=====================>........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
733590/990000 [=====================>........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
739024/990000 [=====================>........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
744458/990000 [=====================>........] - ETA: 3s - loss: 0.0735 - acc: 0.9651
